page,category,host,kind,width,n,mean_bytes,sd_bytes,se_bytes,own_mean_bytes
https://fwmrm.net/,infrastructure,connect.facebook.net,ablation,third_party,3,-794,3214.8478968685286,1856.0932986607472,221630.33333333334
https://fwmrm.net/,infrastructure,connect.facebook.net,ablation,listed,3,515,484.31291537599947,279.61819206434575,221630.33333333334
https://fwmrm.net/,infrastructure,snap.licdn.com,ablation,page,3,2291,2867.9816945022503,1655.8300033517933,166832.66666666666
https://fwmrm.net/,infrastructure,snap.licdn.com,ablation,third_party,3,2291,2867.9816945022503,1655.8300033517933,166832.66666666666
https://fwmrm.net/,infrastructure,snap.licdn.com,ablation,listed,3,1105.6666666666667,379.27870139691913,218.97666034940298,166832.66666666666
https://harvard.edu/,reference,_AA,aa,page,2,255.5,321.7335854398791,227.49999999999997,0
https://harvard.edu/,reference,_AA,aa,third_party,2,255.5,321.7335854398791,227.49999999999997,0
https://harvard.edu/,reference,_AA,aa,listed,2,246,322.44069222106566,227.99999999999997,0
https://harvard.edu/,reference,connect.facebook.net,ablation,page,3,451,4298.042228736242,2481.4758377492485,161611
https://harvard.edu/,reference,connect.facebook.net,ablation,third_party,3,451,4298.042228736242,2481.4758377492485,161611
https://harvard.edu/,reference,connect.facebook.net,ablation,listed,3,474,0.0,0.0,161611
https://harvard.edu/,reference,www.google-analytics.com,ablation,page,3,-1334.3333333333333,2564.364703651439,1480.5366519535332,23572
https://harvard.edu/,reference,www.google-analytics.com,ablation,third_party,3,-1202.3333333333333,2677.519063112966,1545.8663518486255,23572
https://harvard.edu/,reference,www.google-analytics.com,ablation,listed,3,1.3333333333333333,57.27419430540541,33.06727149984474,23572
https://harvard.edu/,reference,cdn.parsely.com,ablation,page,3,62.333333333333336,409.0358582488011,236.15696286815495,20034
https://harvard.edu/,reference,cdn.parsely.com,ablation,third_party,3,62.333333333333336,223.8176340982393,129.22117129600363,20034
https://harvard.edu/,reference,cdn.parsely.com,ablation,listed,3,67,229.7368059323538,132.6386067478093,20034
https://imgur.com/,social,_AA,aa,page,2,-18215,17551.80452261248,12410.999999999998,0
https://imgur.com/,social,_AA,aa,third_party,2,-17972.5,17863.63861311575,12631.499999999998,0
https://imgur.com/,social,_AA,aa,listed,2,-16366.5,20513.87482900293,14505.499999999998,0
https://imgur.com/,social,securepubads.g.doubleclick.net,ablation,page,3,80111.33333333333,98030.50042886313,56597.93581139786,256876.33333333334
https://imgur.com/,social,securepubads.g.doubleclick.net,ablation,third_party,3,80256.66666666667,98191.66256527757,56690.982814239906,256876.33333333334
https://imgur.com/,social,securepubads.g.doubleclick.net,ablation,listed,3,-159557.66666666666,101582.59228004242,58648.73699786249,256876.33333333334
https://imgur.com/,social,assets.bounceexchange.com,ablation,page,3,10090.333333333334,14518.90578980845,8382.494166084725,237408.66666666666
https://imgur.com/,social,assets.bounceexchange.com,ablation,third_party,3,10087.666666666666,14504.235117141936,8374.02404927152,237408.66666666666
https://imgur.com/,social,assets.bounceexchange.com,ablation,listed,3,9511.666666666666,14641.082075220169,8453.03267735577,237408.66666666666
https://imgur.com/,social,quicklyedit.com,ablation,page,3,172160.33333333334,195473.8802099486,112856.89735875449,48452.666666666664
https://imgur.com/,social,quicklyedit.com,ablation,third_party,3,59978,1773.3395050017918,1023.8380405773823,48452.666666666664
https://imgur.com/,social,quicklyedit.com,ablation,listed,3,331.6666666666667,1678.1017053007643,968.8524712829663,48452.666666666664
https://livejournal.com/,social,_AA,aa,page,2,178200,257119.58198861478,181810.99999999997,0
https://livejournal.com/,social,_AA,aa,third_party,2,178213.5,257120.28909539597,181811.5,0
https://livejournal.com/,social,_AA,aa,listed,2,49468.5,66398.033860198,46950.5,0
https://livejournal.com/,social,yandex.ru,ablation,page,3,440710,150327.98018998327,86791.89982941958,197563
