page,category,host,kind,rep,first_arm,width,control_bytes,ablated_bytes,own_bytes,diff_bytes,n_aborted
https://fwmrm.net/,infrastructure,_AA,aa,0,control,third_party,2757276,2755433,0,1843,0
https://fwmrm.net/,infrastructure,_AA,aa,0,control,listed,773408,772889,0,519,0
https://fwmrm.net/,infrastructure,_AA,aa,1,ablated,page,2754436,2753456,0,980,0
https://fwmrm.net/,infrastructure,_AA,aa,1,ablated,third_party,2754436,2753456,0,980,0
https://fwmrm.net/,infrastructure,_AA,aa,1,ablated,listed,771695,771493,0,202,0
https://fwmrm.net/,infrastructure,cdn.cookielaw.org,ablation,0,control,page,2756152,2598428,262094,-104370,2
https://fwmrm.net/,infrastructure,cdn.cookielaw.org,ablation,0,control,third_party,2756152,2598428,262094,-104370,2
https://fwmrm.net/,infrastructure,cdn.cookielaw.org,ablation,0,control,listed,773162,612948,262094,-101880,2
https://fwmrm.net/,infrastructure,cdn.cookielaw.org,ablation,1,ablated,page,2757631,2597575,262094,-102038,2
https://fwmrm.net/,infrastructure,cdn.cookielaw.org,ablation,1,ablated,third_party,2757322,2597266,262094,-102038,2
https://fwmrm.net/,infrastructure,cdn.cookielaw.org,ablation,1,ablated,listed,773430,614396,262094,-103060,2
https://fwmrm.net/,infrastructure,cdn.cookielaw.org,ablation,2,control,page,2753771,2598357,262094,-106680,2
https://fwmrm.net/,infrastructure,cdn.cookielaw.org,ablation,2,control,third_party,2753462,2598048,262094,-106680,2
https://fwmrm.net/,infrastructure,cdn.cookielaw.org,ablation,2,control,listed,771292,615163,262094,-105965,2
https://fwmrm.net/,infrastructure,connect.facebook.net,ablation,0,control,page,2757510,2532986,221616,2908,1
https://fwmrm.net/,infrastructure,connect.facebook.net,ablation,0,control,third_party,2757201,2532677,221616,2908,1
https://fwmrm.net/,infrastructure,connect.facebook.net,ablation,0,control,listed,772874,550310,221616,948,1
https://fwmrm.net/,infrastructure,connect.facebook.net,ablation,1,ablated,page,2755820,2537063,221640,-2883,1
https://fwmrm.net/,infrastructure,connect.facebook.net,ablation,1,ablated,third_party,2755511,2536754,221640,-2883,1
https://fwmrm.net/,infrastructure,connect.facebook.net,ablation,1,ablated,listed,772907,551275,221640,-8,1
https://fwmrm.net/,infrastructure,connect.facebook.net,ablation,2,control,page,2755648,2536111,221635,-2098,1
https://fwmrm.net/,infrastructure,connect.facebook.net,ablation,2,control,third_party,2755339,2536111,221635,-2407,1
https://fwmrm.net/,infrastructure,connect.facebook.net,ablation,2,control,listed,773171,550931,221635,605,1
https://fwmrm.net/,infrastructure,snap.licdn.com,ablation,0,control,page,2757291,2589910,167108,273,7
https://fwmrm.net/,infrastructure,snap.licdn.com,ablation,0,control,third_party,2756982,2589601,167108,273,7
https://fwmrm.net/,infrastructure,snap.licdn.com,ablation,0,control,listed,773303,604683,167108,1512,7
https://fwmrm.net/,infrastructure,snap.licdn.com,ablation,1,ablated,page,2757003,2584734,166695,5574,7
https://fwmrm.net/,infrastructure,snap.licdn.com,ablation,1,ablated,third_party,2756694,2584425,166695,5574,7
https://fwmrm.net/,infrastructure,snap.licdn.com,ablation,1,ablated,listed,770929,603473,166695,761,7
https://fwmrm.net/,infrastructure,snap.licdn.com,ablation,2,control,page,2754315,2586594,166695,1026,7
https://fwmrm.net/,infrastructure,snap.licdn.com,ablation,2,control,third_party,2754315,2586594,166695,1026,7
https://fwmrm.net/,infrastructure,snap.licdn.com,ablation,2,control,listed,771232,603493,166695,1044,7
https://harvard.edu/,reference,_AA,aa,0,control,page,3135947,3135464,0,483,0
https://harvard.edu/,reference,_AA,aa,0,control,third_party,681333,680850,0,483,0
https://harvard.edu/,reference,_AA,aa,0,control,listed,207577,207103,0,474,0
https://harvard.edu/,reference,_AA,aa,1,ablated,page,3135976,3135948,0,28,0
https://harvard.edu/,reference,_AA,aa,1,ablated,third_party,681362,681334,0,28,0
https://harvard.edu/,reference,_AA,aa,1,ablated,listed,207595,207577,0,18,0
https://harvard.edu/,reference,connect.facebook.net,ablation,0,control,page,3140267,2973896,161611,4760,1
https://harvard.edu/,reference,connect.facebook.net,ablation,0,control,third_party,685653,519282,161611,4760,1
https://harvard.edu/,reference,connect.facebook.net,ablation,0,control,listed,207596,45511,161611,474,1
https://harvard.edu/,reference,connect.facebook.net,ablation,1,ablated,page,3135918,2973878,161611,429,1
https://harvard.edu/,reference,connect.facebook.net,ablation,1,ablated,third_party,681304,519264,161611,429,1
https://harvard.edu/,reference,connect.facebook.net,ablation,1,ablated,listed,207596,45511,161611,474,1
https://harvard.edu/,reference,connect.facebook.net,ablation,2,control,page,3135973,2978198,161611,-3836,1
https://harvard.edu/,reference,connect.facebook.net,ablation,2,control,third_party,681359,523584,161611,-3836,1
https://harvard.edu/,reference,connect.facebook.net,ablation,2,control,listed,207596,45511,161611,474,1
https://harvard.edu/,reference,www.google-analytics.com,ablation,0,control,page,3136470,3112395,23572,503,1
https://harvard.edu/,reference,www.google-analytics.com,ablation,0,control,third_party,682054,657781,23572,701,1
https://harvard.edu/,reference,www.google-analytics.com,ablation,0,control,listed,207577,184024,23572,-19,1
https://harvard.edu/,reference,www.google-analytics.com,ablation,1,ablated,page,3135948,3116640,23572,-4264,1
https://harvard.edu/,reference,www.google-analytics.com,ablation,1,ablated,third_party,681334,662026,23572,-4264,1
https://harvard.edu/,reference,www.google-analytics.com,ablation,1,ablated,listed,207601,183963,23572,66,1
https://harvard.edu/,reference,www.google-analytics.com,ablation,2,control,page,3135728,3112398,23572,-242,1
https://harvard.edu/,reference,www.google-analytics.com,ablation,2,control,third_party,681312,657784,23572,-44,1
https://harvard.edu/,reference,www.google-analytics.com,ablation,2,control,listed,207577,184048,23572,-43,1
https://harvard.edu/,reference,cdn.parsely.com,ablation,0,control,page,3135908,3115478,20034,396,2
https://harvard.edu/,reference,cdn.parsely.com,ablation,0,control,third_party,681294,661062,20034,198,2
https://harvard.edu/,reference,cdn.parsely.com,ablation,0,control,listed,207556,187333,20034,189,2
https://harvard.edu/,reference,cdn.parsely.com,ablation,1,ablated,page,3135258,3115618,20034,-394,2
https://harvard.edu/,reference,cdn.parsely.com,ablation,1,ablated,third_party,680842,661004,20034,-196,2
https://harvard.edu/,reference,cdn.parsely.com,ablation,1,ablated,listed,207103,187267,20034,-198,2
https://harvard.edu/,reference,cdn.parsely.com,ablation,2,control,page,3140241,3120022,20034,185,2
https://harvard.edu/,reference,cdn.parsely.com,ablation,2,control,third_party,685627,665408,20034,185,2
https://harvard.edu/,reference,cdn.parsely.com,ablation,2,control,listed,207577,187333,20034,210,2
https://imgur.com/,social,_AA,aa,0,control,page,4793807,4824433,0,-30626,0
https://imgur.com/,social,_AA,aa,0,control,third_party,1977985,2008589,0,-30604,0
https://imgur.com/,social,_AA,aa,0,control,listed,634988,665860,0,-30872,0
https://imgur.com/,social,_AA,aa,1,ablated,page,4793241,4799045,0,-5804,0
https://imgur.com/,social,_AA,aa,1,ablated,third_party,1977863,1983204,0,-5341,0
https://imgur.com/,social,_AA,aa,1,ablated,listed,633477,635338,0,-1861,0
https://imgur.com/,social,securepubads.g.doubleclick.net,ablation,0,control,page,4793027,4387970,256903,148154,2
https://imgur.com/,social,securepubads.g.doubleclick.net,ablation,0,control,third_party,1977662,1572149,256903,148610,2
https://imgur.com/,social,securepubads.g.doubleclick.net,ablation,0,control,listed,634641,477133,256903,-99395,2
https://imgur.com/,social,securepubads.g.doubleclick.net,ablation,1,ablated,page,4792558,4411304,256821,124433,2
https://imgur.com/,social,securepubads.g.doubleclick.net,ablation,1,ablated,third_party,1977198,1595955,256821,124422,2
https://imgur.com/,social,securepubads.g.doubleclick.net,ablation,1,ablated,listed,634517,480132,256821,-102436,2
https://imgur.com/,social,securepubads.g.doubleclick.net,ablation,2,control,page,4792526,4567874,256905,-32253,2
https://imgur.com/,social,securepubads.g.doubleclick.net,ablation,2,control,third_party,1977158,1752515,256905,-32262,2
https://imgur.com/,social,securepubads.g.doubleclick.net,ablation,2,control,listed,634457,654394,256905,-276842,2
https://imgur.com/,social,assets.bounceexchange.com,ablation,0,control,page,4794050,4578113,213622,2315,1
https://imgur.com/,social,assets.bounceexchange.com,ablation,0,control,third_party,1978220,1762750,213622,1848,1
https://imgur.com/,social,assets.bounceexchange.com,ablation,0,control,listed,635110,419642,213622,1846,1
https://imgur.com/,social,assets.bounceexchange.com,ablation,1,ablated,page,4794317,4579579,213623,1115,1
https://imgur.com/,social,assets.bounceexchange.com,ablation,1,ablated,third_party,1978954,1763751,213623,1580,1
https://imgur.com/,social,assets.bounceexchange.com,ablation,1,ablated,listed,634880,420962,213623,295,1
https://imgur.com/,social,assets.bounceexchange.com,ablation,2,control,page,4892193,4580371,284981,26841,1
https://imgur.com/,social,assets.bounceexchange.com,ablation,2,control,third_party,2076369,1764553,284981,26835,1
https://imgur.com/,social,assets.bounceexchange.com,ablation,2,control,listed,732695,421320,284981,26394,1
https://imgur.com/,social,quicklyedit.com,ablation,0,control,page,4792568,4684195,48451,59922,1
https://imgur.com/,social,quicklyedit.com,ablation,0,control,third_party,1977207,1868841,48451,59915,1
https://imgur.com/,social,quicklyedit.com,ablation,0,control,listed,634484,585680,48451,353,1
https://imgur.com/,social,quicklyedit.com,ablation,1,ablated,page,4792513,4685378,48449,58686,1
https://imgur.com/,social,quicklyedit.com,ablation,1,ablated,third_party,1976696,1870010,48449,58237,1
https://imgur.com/,social,quicklyedit.com,ablation,1,ablated,listed,633499,586407,48449,-1357,1
https://imgur.com/,social,quicklyedit.com,ablation,2,control,page,4793213,4346882,48458,397873,1
https://imgur.com/,social,quicklyedit.com,ablation,2,control,third_party,1977848,1867608,48458,61782,1
https://imgur.com/,social,quicklyedit.com,ablation,2,control,listed,634821,584364,48458,1999,1
https://livejournal.com/,social,_AA,aa,0,control,page,3125510,3129121,0,-3611,0
https://livejournal.com/,social,_AA,aa,0,control,third_party,2709253,2712851,0,-3598,0
https://livejournal.com/,social,_AA,aa,0,control,listed,571602,569084,0,2518,0
https://livejournal.com/,social,_AA,aa,1,ablated,page,3530390,3170379,0,360011,0
https://livejournal.com/,social,_AA,aa,1,ablated,third_party,3114121,2754096,0,360025,0
https://livejournal.com/,social,_AA,aa,1,ablated,listed,695859,599440,0,96419,0
https://livejournal.com/,social,yandex.ru,ablation,0,control,page,3121780,2635075,147447,339258,3
https://livejournal.com/,social,yandex.ru,ablation,0,control,third_party,2705494,2219513,147447,338534,3
https://livejournal.com/,social,yandex.ru,ablation,0,control,listed,564462,417527,147447,-512,3
https://livejournal.com/,social,yandex.ru,ablation,1,ablated,page,3247057,2640324,237277,369456,3
https://livejournal.com/,social,yandex.ru,ablation,1,ablated,third_party,2831023,2224586,237277,369160,3
https://livejournal.com/,social,yandex.ru,ablation,1,ablated,listed,657112,419363,237277,472,3
https://livejournal.com/,social,yandex.ru,ablation,2,control,page,3454446,2633065,207965,613416,3
https://livejournal.com/,social,yandex.ru,ablation,2,control,third_party,3038160,2217507,207965,612688,3
https://livejournal.com/,social,yandex.ru,ablation,2,control,listed,618292,415673,207965,-5346,3
https://livejournal.com/,social,ssp.rambler.ru,ablation,0,control,page,3455203,2419462,105788,929953,2
https://livejournal.com/,social,ssp.rambler.ru,ablation,0,control,third_party,3039939,2003899,105788,930252,2
https://livejournal.com/,social,ssp.rambler.ru,ablation,0,control,listed,675234,247180,105788,322266,2
https://livejournal.com/,social,ssp.rambler.ru,ablation,1,ablated,page,3163302,2418669,105788,638845,2
https://livejournal.com/,social,ssp.rambler.ru,ablation,1,ablated,third_party,2747101,2003131,105788,638182,2
https://livejournal.com/,social,ssp.rambler.ru,ablation,1,ablated,listed,595558,246363,105788,243407,2
https://livejournal.com/,social,ssp.rambler.ru,ablation,2,control,page,3070483,2419269,105788,545426,2
https://livejournal.com/,social,ssp.rambler.ru,ablation,2,control,third_party,2654454,2003965,105788,544701,2
https://livejournal.com/,social,ssp.rambler.ru,ablation,2,control,listed,542622,247182,105788,189652,2
https://livejournal.com/,social,mc.webvisor.org,ablation,0,control,page,3198095,3081047,92220,24828,1
https://livejournal.com/,social,mc.webvisor.org,ablation,0,control,third_party,2782625,2664774,92220,25631,1
https://livejournal.com/,social,mc.webvisor.org,ablation,0,control,listed,639139,542731,92220,4188,1
https://livejournal.com/,social,mc.webvisor.org,ablation,1,ablated,page,3137944,3192463,92220,-146739,1
https://livejournal.com/,social,mc.webvisor.org,ablation,1,ablated,third_party,2722804,2776601,92220,-146017,1
https://livejournal.com/,social,mc.webvisor.org,ablation,1,ablated,listed,583305,595753,92220,-104668,1
https://livejournal.com/,social,mc.webvisor.org,ablation,2,control,page,3179052,3767727,92220,-680895,1
https://livejournal.com/,social,mc.webvisor.org,ablation,2,control,third_party,2762838,3351699,92220,-681081,1
https://livejournal.com/,social,mc.webvisor.org,ablation,2,control,listed,577388,593157,92220,-107989,1
https://mlb.com/,news,_AA,aa,0,control,page,70035966,74543883,0,-4507917,0
https://mlb.com/,news,_AA,aa,0,control,third_party,22964431,22981937,0,-17506,0
https://mlb.com/,news,_AA,aa,0,control,listed,2793594,2788740,0,4854,0
https://mlb.com/,news,_AA,aa,1,ablated,page,96382954,96879020,0,-496066,0
https://mlb.com/,news,_AA,aa,1,ablated,third_party,23160793,23672024,0,-511231,0
https://mlb.com/,news,_AA,aa,1,ablated,listed,2832798,2872714,0,-39916,0
https://mlb.com/,news,analytics.tiktok.com,ablation,0,control,page,79394677,59714684,679559,19000434,5
https://mlb.com/,news,analytics.tiktok.com,ablation,0,control,third_party,23423980,22726149,679559,18272,5
https://mlb.com/,news,analytics.tiktok.com,ablation,0,control,listed,2877205,2194882,679559,2764,5
https://mlb.com/,news,analytics.tiktok.com,ablation,1,ablated,page,96268063,96139671,679507,-551115,5
https://mlb.com/,news,analytics.tiktok.com,ablation,1,ablated,third_party,23045945,22742103,679507,-375665,5
https://mlb.com/,news,analytics.tiktok.com,ablation,1,ablated,listed,2872993,2193488,679507,-2,5
https://mlb.com/,news,analytics.tiktok.com,ablation,2,control,page,25407251,78297605,678256,-53568610,5
https://mlb.com/,news,analytics.tiktok.com,ablation,2,control,third_party,23352387,22327848,678256,346283,5
https://mlb.com/,news,analytics.tiktok.com,ablation,2,control,listed,2958897,2158211,678256,122430,5
https://mlb.com/,news,pagead2.googlesyndication.com,ablation,0,control,page,96805228,93799811,505299,2500118,14
https://mlb.com/,news,pagead2.googlesyndication.com,ablation,0,control,third_party,23407553,21855349,505299,1046905,14
https://mlb.com/,news,pagead2.googlesyndication.com,ablation,0,control,listed,2874076,2085734,505299,283043,14
https://mlb.com/,news,pagead2.googlesyndication.com,ablation,1,ablated,page,101113418,95139438,495162,5478818,14
https://mlb.com/,news,pagead2.googlesyndication.com,ablation,1,ablated,third_party,23383815,21917431,495162,971222,14
https://mlb.com/,news,pagead2.googlesyndication.com,ablation,1,ablated,listed,2834782,2081257,495162,258363,14
https://mlb.com/,news,pagead2.googlesyndication.com,ablation,2,control,page,96447989,94179026,506066,1762897,14
https://mlb.com/,news,pagead2.googlesyndication.com,ablation,2,control,third_party,23049663,22234652,506066,308945,14
https://mlb.com/,news,pagead2.googlesyndication.com,ablation,2,control,listed,2873264,2084643,506066,282555,14
https://mlb.com/,news,connect.facebook.net,ablation,0,control,page,74947883,74318345,291300,338238,1
https://mlb.com/,news,connect.facebook.net,ablation,0,control,third_party,23385051,22755786,291300,337965,1
https://mlb.com/,news,connect.facebook.net,ablation,0,control,listed,2835960,2576738,291300,-32078,1
https://mlb.com/,news,connect.facebook.net,ablation,1,ablated,page,87820294,42561673,291305,44967316,1
https://mlb.com/,news,connect.facebook.net,ablation,1,ablated,third_party,23113431,23133240,291305,-311114,1
https://mlb.com/,news,connect.facebook.net,ablation,1,ablated,listed,2867214,2584453,291305,-8544,1
https://mlb.com/,news,connect.facebook.net,ablation,2,control,page,25846526,87601048,291297,-62045819,1
https://mlb.com/,news,connect.facebook.net,ablation,2,control,third_party,23791547,22893166,291297,607084,1
https://mlb.com/,news,connect.facebook.net,ablation,2,control,listed,2834118,2499726,291297,43095,1
https://nbcnews.com/,news,_AA,aa,0,control,page,8187570,8168529,0,19041,0
https://nbcnews.com/,news,_AA,aa,0,control,third_party,5835701,5816797,0,18904,0
https://nbcnews.com/,news,_AA,aa,0,control,listed,2132550,2113877,0,18673,0
https://nbcnews.com/,news,_AA,aa,1,ablated,page,8271131,8069536,0,201595,0
https://nbcnews.com/,news,_AA,aa,1,ablated,third_party,5921943,5720206,0,201737,0
https://nbcnews.com/,news,_AA,aa,1,ablated,listed,2218764,2016884,0,201880,0
https://nbcnews.com/,news,cdn.taboola.com,ablation,0,control,page,8276605,7808342,371100,97163,1
https://nbcnews.com/,news,cdn.taboola.com,ablation,0,control,third_party,5927722,5458926,371100,97696,1
https://nbcnews.com/,news,cdn.taboola.com,ablation,0,control,listed,2224505,1756233,371100,97172,1
https://nbcnews.com/,news,cdn.taboola.com,ablation,1,ablated,page,8175149,7606206,368191,200752,1
https://nbcnews.com/,news,cdn.taboola.com,ablation,1,ablated,third_party,5826028,5257270,368191,200567,1
https://nbcnews.com/,news,cdn.taboola.com,ablation,1,ablated,listed,2123135,1554329,368191,200615,1
https://nbcnews.com/,news,cdn.taboola.com,ablation,2,control,page,8075566,7811742,368171,-104347,1
https://nbcnews.com/,news,cdn.taboola.com,ablation,2,control,third_party,5724140,5459316,368171,-103347,1
https://nbcnews.com/,news,cdn.taboola.com,ablation,2,control,listed,2019627,1755800,368171,-104344,1
https://nbcnews.com/,news,securepubads.g.doubleclick.net,ablation,0,control,page,8174546,7458080,256549,459917,1
https://nbcnews.com/,news,securepubads.g.doubleclick.net,ablation,0,control,third_party,5823458,5109283,256549,457626,1
https://nbcnews.com/,news,securepubads.g.doubleclick.net,ablation,0,control,listed,2120636,1409031,256549,455056,1
https://nbcnews.com/,news,securepubads.g.doubleclick.net,ablation,1,ablated,page,8070394,7457690,256072,356632,1
https://nbcnews.com/,news,securepubads.g.doubleclick.net,ablation,1,ablated,third_party,5721115,5108377,256072,356666,1
https://nbcnews.com/,news,securepubads.g.doubleclick.net,ablation,1,ablated,listed,2018284,1408161,256072,354051,1
https://nbcnews.com/,news,securepubads.g.doubleclick.net,ablation,2,control,page,8171791,7451947,255990,463854,1
https://nbcnews.com/,news,securepubads.g.doubleclick.net,ablation,2,control,third_party,5822804,5103490,255990,463324,1
https://nbcnews.com/,news,securepubads.g.doubleclick.net,ablation,2,control,listed,2120359,1403630,255990,460739,1
https://nbcnews.com/,news,cdn.doubleverify.com,ablation,0,control,page,8276576,7969392,206939,100245,2
https://nbcnews.com/,news,cdn.doubleverify.com,ablation,0,control,third_party,5927327,5620606,206939,99782,2
https://nbcnews.com/,news,cdn.doubleverify.com,ablation,0,control,listed,2223988,1917851,206939,99198,2
https://nbcnews.com/,news,cdn.doubleverify.com,ablation,1,ablated,page,8167303,8049022,103402,14879,2
https://nbcnews.com/,news,cdn.doubleverify.com,ablation,1,ablated,third_party,5815775,5700037,103402,12336,2
https://nbcnews.com/,news,cdn.doubleverify.com,ablation,1,ablated,listed,2112716,1996412,103402,12902,2
https://nbcnews.com/,news,cdn.doubleverify.com,ablation,2,control,page,8171532,8067288,103402,842,2
https://nbcnews.com/,news,cdn.doubleverify.com,ablation,2,control,third_party,5822552,5716023,103402,3127,2
https://nbcnews.com/,news,cdn.doubleverify.com,ablation,2,control,listed,2119607,2013200,103402,3005,2
https://nist.gov/,reference,_AA,aa,0,control,page,6235538,6236104,0,-566,0
https://nist.gov/,reference,_AA,aa,0,control,third_party,5746245,5746456,0,-211,0
https://nist.gov/,reference,_AA,aa,0,control,listed,36096,36094,0,2,0
https://nist.gov/,reference,_AA,aa,1,ablated,page,6236306,6235938,0,368,0
https://nist.gov/,reference,_AA,aa,1,ablated,third_party,5746452,5746296,0,156,0
https://nist.gov/,reference,_AA,aa,1,ablated,listed,36096,36096,0,0,0
https://nist.gov/,reference,js-agent.newrelic.com,ablation,0,control,page,6235615,6212425,22849,341,2
https://nist.gov/,reference,js-agent.newrelic.com,ablation,0,control,third_party,5745831,5722471,22849,511,2
https://nist.gov/,reference,js-agent.newrelic.com,ablation,0,control,listed,35261,12165,22849,247,2
https://nist.gov/,reference,js-agent.newrelic.com,ablation,1,ablated,page,10707304,17692602,22849,-7008147,2
https://nist.gov/,reference,js-agent.newrelic.com,ablation,1,ablated,third_party,10218440,17202958,22849,-7007367,2
https://nist.gov/,reference,js-agent.newrelic.com,ablation,1,ablated,listed,36096,12165,22849,1082,2
https://nist.gov/,reference,js-agent.newrelic.com,ablation,2,control,page,6235594,6211154,22848,1592,2
https://nist.gov/,reference,js-agent.newrelic.com,ablation,2,control,third_party,5746270,5722524,22848,898,2
https://nist.gov/,reference,js-agent.newrelic.com,ablation,2,control,listed,36095,12165,22848,1082,2
https://nist.gov/,reference,static.cloudflareinsights.com,ablation,0,control,page,6236119,6224627,10495,997,1
https://nist.gov/,reference,static.cloudflareinsights.com,ablation,0,control,third_party,5746471,5734903,10495,1073,1
https://nist.gov/,reference,static.cloudflareinsights.com,ablation,0,control,listed,36096,24766,10495,835,1
https://nist.gov/,reference,static.cloudflareinsights.com,ablation,1,ablated,page,6236318,6225272,10495,551,1
https://nist.gov/,reference,static.cloudflareinsights.com,ablation,1,ablated,third_party,5746729,5736232,10495,2,1
https://nist.gov/,reference,static.cloudflareinsights.com,ablation,1,ablated,listed,36096,25601,10495,0,1
https://nist.gov/,reference,static.cloudflareinsights.com,ablation,2,control,page,6234968,10696621,10495,-4472148,1
https://nist.gov/,reference,static.cloudflareinsights.com,ablation,2,control,third_party,5746651,10207946,10495,-4471790,1
https://nist.gov/,reference,static.cloudflareinsights.com,ablation,2,control,listed,36096,25601,10495,0,1
https://nist.gov/,reference,region1.google-analytics.com,ablation,0,control,page,6234577,6233265,835,477,2
https://nist.gov/,reference,region1.google-analytics.com,ablation,0,control,third_party,5745652,5744489,835,328,2
https://nist.gov/,reference,region1.google-analytics.com,ablation,0,control,listed,35261,34426,835,0,2
https://nist.gov/,reference,region1.google-analytics.com,ablation,1,ablated,page,10708131,6233728,1670,4472733,2
https://nist.gov/,reference,region1.google-analytics.com,ablation,1,ablated,third_party,10218109,5744686,1670,4471753,2
https://nist.gov/,reference,region1.google-analytics.com,ablation,1,ablated,listed,36096,34426,1670,0,2
https://nist.gov/,reference,region1.google-analytics.com,ablation,2,control,page,10708082,10706229,1670,183,2
https://nist.gov/,reference,region1.google-analytics.com,ablation,2,control,third_party,10218493,10216566,1670,257,2
https://nist.gov/,reference,region1.google-analytics.com,ablation,2,control,listed,36095,34426,1670,-1,2
https://no-ip.com/,infrastructure,_AA,aa,0,control,page,3030060,3030333,0,-273,0
https://no-ip.com/,infrastructure,_AA,aa,0,control,third_party,3030060,3029982,0,78,0
https://no-ip.com/,infrastructure,_AA,aa,0,control,listed,421822,421742,0,80,0
https://no-ip.com/,infrastructure,_AA,aa,1,ablated,page,3030039,3030263,0,-224,0
https://no-ip.com/,infrastructure,_AA,aa,1,ablated,third_party,3030039,3030263,0,-224,0
https://no-ip.com/,infrastructure,_AA,aa,1,ablated,listed,421778,422009,0,-231,0
https://no-ip.com/,infrastructure,us-assets.i.posthog.com,ablation,0,control,page,3230306,2791099,215082,224125,1
https://no-ip.com/,infrastructure,us-assets.i.posthog.com,ablation,0,control,third_party,3229955,2790748,215082,224125,1
https://no-ip.com/,infrastructure,us-assets.i.posthog.com,ablation,0,control,listed,421789,182486,215082,24221,1
https://no-ip.com/,infrastructure,us-assets.i.posthog.com,ablation,1,ablated,page,3030488,2812328,215106,3054,1
https://no-ip.com/,infrastructure,us-assets.i.posthog.com,ablation,1,ablated,third_party,3030137,2811977,215106,3054,1
https://no-ip.com/,infrastructure,us-assets.i.posthog.com,ablation,1,ablated,listed,421811,203293,215106,3412,1
https://no-ip.com/,infrastructure,us-assets.i.posthog.com,ablation,2,control,page,3230034,2811545,215154,203335,1
https://no-ip.com/,infrastructure,us-assets.i.posthog.com,ablation,2,control,third_party,3230034,2811545,215154,203335,1
https://no-ip.com/,infrastructure,us-assets.i.posthog.com,ablation,2,control,listed,421873,203300,215154,3419,1
https://no-ip.com/,infrastructure,js-na2.hs-analytics.net,ablation,0,control,page,3230003,2985007,43837,201159,1
https://no-ip.com/,infrastructure,js-na2.hs-analytics.net,ablation,0,control,third_party,3230003,2984656,43837,201510,1
https://no-ip.com/,infrastructure,js-na2.hs-analytics.net,ablation,0,control,listed,421981,377767,43837,377,1
https://no-ip.com/,infrastructure,js-na2.hs-analytics.net,ablation,1,ablated,page,3230097,2985283,43826,200988,1
https://no-ip.com/,infrastructure,js-na2.hs-analytics.net,ablation,1,ablated,third_party,3230097,2984932,43826,201339,1
https://no-ip.com/,infrastructure,js-na2.hs-analytics.net,ablation,1,ablated,listed,421952,378068,43826,58,1
https://no-ip.com/,infrastructure,js-na2.hs-analytics.net,ablation,2,control,page,3208718,2985332,43836,179550,1
https://no-ip.com/,infrastructure,js-na2.hs-analytics.net,ablation,2,control,third_party,3208367,2984981,43836,179550,1
https://no-ip.com/,infrastructure,js-na2.hs-analytics.net,ablation,2,control,listed,400272,378091,43836,-21655,1
https://no-ip.com/,infrastructure,www.googleadservices.com,ablation,0,control,page,3208597,3201681,27930,-21014,2
https://no-ip.com/,infrastructure,www.googleadservices.com,ablation,0,control,third_party,3208246,3201330,27930,-21014,2
https://no-ip.com/,infrastructure,www.googleadservices.com,ablation,0,control,listed,400160,393223,27930,-20993,2
https://no-ip.com/,infrastructure,www.googleadservices.com,ablation,1,ablated,page,3029651,3001367,27932,352,2
https://no-ip.com/,infrastructure,www.googleadservices.com,ablation,1,ablated,third_party,3029300,3001367,27932,1,2
https://no-ip.com/,infrastructure,www.googleadservices.com,ablation,1,ablated,listed,421046,393141,27932,-27,2
https://no-ip.com/,infrastructure,www.googleadservices.com,ablation,2,control,page,3230422,3201658,27936,828,2
https://no-ip.com/,infrastructure,www.googleadservices.com,ablation,2,control,third_party,3230071,3201307,27936,828,2
https://no-ip.com/,infrastructure,www.googleadservices.com,ablation,2,control,listed,421983,393224,27936,823,2
https://scribd.com/,social,_AA,aa,0,control,page,2645006,2646879,0,-1873,0
https://scribd.com/,social,_AA,aa,0,control,third_party,1318957,1320813,0,-1856,0
https://scribd.com/,social,_AA,aa,0,control,listed,125164,127020,0,-1856,0
https://scribd.com/,social,_AA,aa,1,ablated,page,2646377,2646910,0,-533,0
https://scribd.com/,social,_AA,aa,1,ablated,third_party,1320327,1320863,0,-536,0
https://scribd.com/,social,_AA,aa,1,ablated,listed,127045,127045,0,0,0
https://scribd.com/,social,cmp.osano.com,ablation,0,control,page,2647657,2604427,98349,-55119,2
https://scribd.com/,social,cmp.osano.com,ablation,0,control,third_party,1321606,1278363,98349,-55106,2
https://scribd.com/,social,cmp.osano.com,ablation,0,control,listed,127045,83952,98349,-55256,2
https://scribd.com/,social,cmp.osano.com,ablation,1,ablated,page,2645004,2606777,98349,-60122,2
https://scribd.com/,social,cmp.osano.com,ablation,1,ablated,third_party,1318957,1280712,98349,-60104,2
https://scribd.com/,social,cmp.osano.com,ablation,1,ablated,listed,125162,85734,98349,-58921,2
https://scribd.com/,social,cmp.osano.com,ablation,2,control,page,2646501,2601489,98349,-53337,2
https://scribd.com/,social,cmp.osano.com,ablation,2,control,third_party,1320458,1275440,98349,-53331,2
https://scribd.com/,social,cmp.osano.com,ablation,2,control,listed,125163,81059,98349,-54245,2
https://scribd.com/,social,m.stripe.network,ablation,0,control,page,2643707,2629336,16728,-2357,1
https://scribd.com/,social,m.stripe.network,ablation,0,control,third_party,1317662,1303286,16728,-2352,1
https://scribd.com/,social,m.stripe.network,ablation,0,control,listed,123888,105616,16728,1544,1
