page,category,host,kind,width,n,mean_bytes,sd_bytes,se_bytes,own_mean_bytes
https://mlb.com/,news,pagead2.googlesyndication.com,ablation,third_party,2,326957,266726.3347178152,188604.0,505491.5
https://mlb.com/,news,pagead2.googlesyndication.com,ablation,listed,2,284342.5,3274.6115036749015,2315.5,505491.5
https://mlb.com/,news,connect.facebook.net,ablation,page,2,8820474,75561631.45592032,53430141.99999999,291061
https://mlb.com/,news,connect.facebook.net,ablation,third_party,2,28244.5,607473.3143970195,429548.5,291061
https://mlb.com/,news,connect.facebook.net,ablation,listed,2,47061,49742.13362934887,35173.0,291061
https://mlb.com/,news,_JOINT,joint,page,2,1507170,5481503.081466615,3876007.9999999995,1479726
https://mlb.com/,news,_JOINT,joint,third_party,2,653292.5,150017.65337619436,106078.49999999999,1479726
https://mlb.com/,news,_JOINT,joint,listed,2,240015,60845.12430754004,43024.0,1479726
https://nbcnews.com/,news,cdn.taboola.com,ablation,page,2,57488.5,72201.96632017718,51054.49999999999,369274.5
https://nbcnews.com/,news,cdn.taboola.com,ablation,third_party,2,58866,73660.72760976503,52086.0,369274.5
https://nbcnews.com/,news,cdn.taboola.com,ablation,listed,2,59054,73230.80668680361,51782.0,369274.5
https://nbcnews.com/,news,securepubads.g.doubleclick.net,ablation,page,2,515793.5,68954.93198096855,48758.5,255380.5
https://nbcnews.com/,news,securepubads.g.doubleclick.net,ablation,third_party,2,517240.5,71083.32339234007,50263.5,255380.5
https://nbcnews.com/,news,securepubads.g.doubleclick.net,ablation,listed,2,514446,70792.70250527239,50057.99999999999,255380.5
https://nbcnews.com/,news,www.lightboxcdn.com,ablation,page,2,-51203,81438.90220281706,57586.0,146963
https://nbcnews.com/,news,www.lightboxcdn.com,ablation,third_party,2,-51313.5,81121.4112580643,57361.5,146963
https://nbcnews.com/,news,www.lightboxcdn.com,ablation,listed,2,-51575.5,81408.49661122603,57564.49999999999,146963
https://nbcnews.com/,news,_JOINT,joint,page,2,658035.5,148746.27538362096,105179.5,771838.5
https://nbcnews.com/,news,_JOINT,joint,third_party,2,658182,148896.8891280137,105286.0,771838.5
https://nbcnews.com/,news,_JOINT,joint,listed,2,655310.5,148568.08447476194,105053.5,771838.5
https://nist.gov/,reference,js-agent.newrelic.com,ablation,page,2,3506248,4955651.80992874,3504175.0,22849
